"service_id","date","exception_type"
241,20230410,1
241,20230501,1
241,20230529,1
241,20231003,1
241,20231031,1
241,20230518,1
241,20230407,1
241,20221204,2
241,20221211,2
241,20221218,2
242,20221226,1
242,20230410,1
242,20230501,1
242,20230529,1
242,20231003,1
242,20231031,1
242,20230518,1
242,20230407,1
242,20221224,2
243,20221207,1
243,20221203,1
243,20221210,1
244,20221205,2
244,20221226,2
244,20230410,2
244,20230501,2
244,20230529,2
244,20221206,2
244,20231003,2
244,20231031,2
244,20221207,2
244,20221208,2
244,20230518,2
244,20221202,2
244,20221209,2
244,20230407,2
244,20221203,2
244,20221210,2
244,20221224,2
245,20221205,1
245,20221206,1
245,20221208,1
245,20221202,1
245,20221209,1
245,20221204,1
246,20221226,1
246,20230410,1
246,20230501,1
246,20230529,1
246,20231003,1
246,20231031,1
246,20230518,1
246,20230407,1
246,20221203,2
246,20221210,2
246,20221224,2
246,20221204,2
247,20221205,1
247,20221226,1
247,20230410,1
247,20230501,1
247,20230529,1
247,20221206,1
247,20231003,1
247,20231031,1
247,20221207,1
247,20221208,1
247,20230518,1
247,20221202,1
247,20221209,1
247,20230407,1
248,20230102,1
248,20230130,1
248,20230327,1
248,20230403,1
248,20230710,1
248,20230717,1
248,20230724,1
248,20230731,1
248,20230807,1
248,20230814,1
248,20231016,1
248,20231023,1
248,20231030,1
248,20221227,1
248,20230103,1
248,20230131,1
248,20230328,1
248,20230404,1
248,20230411,1
248,20230530,1
248,20230711,1
248,20230718,1
248,20230725,1
248,20230801,1
248,20230808,1
248,20230815,1
248,20231017,1
248,20231024,1
248,20221228,1
248,20230104,1
248,20230329,1
248,20230405,1
248,20230712,1
248,20230719,1
248,20230726,1
248,20230802,1
248,20230809,1
248,20230816,1
248,20231018,1
248,20231025,1
248,20221229,1
248,20230105,1
248,20230330,1
248,20230406,1
248,20230706,1
248,20230713,1
248,20230720,1
248,20230727,1
248,20230803,1
248,20230810,1
248,20231019,1
248,20231026,1
248,20221223,1
248,20221230,1
248,20230106,1
248,20230331,1
248,20230519,1
248,20230707,1
248,20230714,1
248,20230721,1
248,20230728,1
248,20230804,1
248,20230811,1
248,20231020,1
248,20231027,1
248,20221224,2
249,20221226,2
249,20230410,2
249,20230501,2
249,20230529,2
249,20231003,2
249,20231031,2
249,20230518,2
249,20230407,2
249,20221203,1
249,20221210,1
250,20221205,1
250,20221226,1
250,20230410,1
250,20230501,1
250,20230529,1
250,20221206,1
250,20231003,1
250,20231031,1
250,20221207,1
250,20221208,1
250,20230518,1
250,20221202,1
250,20221209,1
250,20230407,1
250,20221203,1
250,20221210,1
251,20221226,2
251,20230410,2
251,20230501,2
251,20230529,2
251,20231003,2
251,20231031,2
251,20221207,2
251,20230518,2
251,20230407,2
251,20221203,2
251,20221210,2
252,20221207,2
252,20221203,2
252,20221210,2
253,20221207,2
253,20221203,2
253,20221210,2
253,20221224,2
254,20221226,2
254,20230410,2
254,20230501,2
254,20230529,2
254,20231003,2
254,20231031,2
254,20221207,2
254,20230518,2
254,20230407,2
254,20221203,2
254,20221210,2
254,20221224,2
255,20221226,2
255,20230102,2
255,20230206,2
255,20230306,2
255,20230313,2
255,20230410,2
255,20230501,2
255,20230529,2
255,20230710,2
255,20230807,2
255,20230814,2
255,20230821,2
255,20230828,2
255,20230904,2
255,20230911,2
255,20231002,2
255,20221227,2
255,20230103,2
255,20230207,2
255,20230307,2
255,20230314,2
255,20230711,2
255,20230808,2
255,20230815,2
255,20230822,2
255,20230829,2
255,20230905,2
255,20230912,2
255,20231003,2
255,20231031,2
255,20221228,2
255,20230104,2
255,20230208,2
255,20230308,2
255,20230315,2
255,20230712,2
255,20230809,2
255,20230816,2
255,20230823,2
255,20230830,2
255,20230906,2
255,20230913,2
255,20231004,2
255,20221222,2
255,20221229,2
255,20230209,2
255,20230302,2
255,20230309,2
255,20230316,2
255,20230518,2
255,20230713,2
255,20230803,2
255,20230810,2
255,20230817,2
255,20230824,2
255,20230831,2
255,20230907,2
255,20230914,2
255,20221223,2
255,20221230,2
255,20230210,2
255,20230303,2
255,20230310,2
255,20230317,2
255,20230407,2
255,20230714,2
255,20230804,2
255,20230811,2
255,20230818,2
255,20230825,2
255,20230901,2
255,20230908,2
255,20230915,2
256,20221205,2
256,20221226,2
256,20230102,2
256,20230206,2
256,20230306,2
256,20230313,2
256,20230410,2
256,20230501,2
256,20230529,2
256,20230710,2
256,20230807,2
256,20230814,2
256,20230821,2
256,20230828,2
256,20230904,2
256,20230911,2
256,20231002,2
256,20221206,2
256,20221227,2
256,20230103,2
256,20230207,2
256,20230307,2
256,20230314,2
256,20230711,2
256,20230808,2
256,20230815,2
256,20230822,2
256,20230829,2
256,20230905,2
256,20230912,2
256,20231003,2
256,20231031,2
256,20221207,2
256,20221228,2
256,20230104,2
256,20230208,2
256,20230308,2
256,20230315,2
256,20230712,2
256,20230809,2
256,20230816,2
256,20230823,2
256,20230830,2
256,20230906,2
256,20230913,2
256,20231004,2
256,20221208,2
256,20221222,2
256,20221229,2
256,20230209,2
256,20230302,2
256,20230309,2
256,20230316,2
256,20230518,2
256,20230713,2
256,20230803,2
256,20230810,2
256,20230817,2
256,20230824,2
256,20230831,2
256,20230907,2
256,20230914,2
256,20221202,2
256,20221209,2
256,20221223,2
256,20221230,2
256,20230210,2
256,20230303,2
256,20230310,2
256,20230317,2
256,20230407,2
256,20230714,2
256,20230804,2
256,20230811,2
256,20230818,2
256,20230825,2
256,20230901,2
256,20230908,2
256,20230915,2
257,20221205,1
257,20221212,1
257,20221219,1
257,20221207,1
257,20221214,1
257,20221221,1
257,20221202,1
257,20221209,1
257,20221216,1
258,20221205,2
258,20221212,2
258,20221219,2
258,20221226,2
258,20230102,2
258,20230130,2
258,20230327,2
258,20230403,2
258,20230410,2
258,20230501,2
258,20230529,2
258,20230710,2
258,20230717,2
258,20230724,2
258,20230731,2
258,20230807,2
258,20230814,2
258,20231016,2
258,20231023,2
258,20231030,2
258,20221207,2
258,20221214,2
258,20221221,2
258,20221228,2
258,20230104,2
258,20230329,2
258,20230405,2
258,20230712,2
258,20230719,2
258,20230726,2
258,20230802,2
258,20230809,2
258,20230816,2
258,20231018,2
258,20231025,2
258,20221202,2
258,20221209,2
258,20221216,2
258,20221223,2
258,20221230,2
258,20230106,2
258,20230331,2
258,20230407,2
258,20230519,2
258,20230707,2
258,20230714,2
258,20230721,2
258,20230728,2
258,20230804,2
258,20230811,2
258,20231020,2
258,20231027,2
259,20221205,1
259,20230417,1
259,20230424,1
259,20230508,1
259,20230515,1
259,20230522,1
259,20230605,1
259,20230612,1
259,20230619,1
259,20230626,1
259,20230703,1
259,20230821,1
259,20230828,1
259,20230904,1
259,20230911,1
259,20230918,1
259,20230925,1
259,20231002,1
259,20231009,1
259,20231106,1
259,20231113,1
259,20231120,1
259,20231127,1
259,20231204,1
259,20221206,1
259,20230418,1
259,20230425,1
259,20230502,1
259,20230509,1
259,20230516,1
259,20230523,1
259,20230606,1
259,20230613,1
259,20230620,1
259,20230627,1
259,20230704,1
259,20230822,1
259,20230829,1
259,20230905,1
259,20230912,1
259,20230919,1
259,20230926,1
259,20231010,1
259,20231107,1
259,20231114,1
259,20231121,1
259,20231128,1
259,20231205,1
259,20221214,2
259,20221221,2
259,20221228,2
259,20230104,2
259,20230111,2
259,20230118,2
259,20230125,2
259,20230201,2
259,20230208,2
259,20230215,2
259,20230222,2
259,20230301,2
259,20230308,2
259,20230315,2
259,20230322,2
259,20230329,2
259,20230405,2
259,20230712,2
259,20230719,2
259,20230726,2
259,20230802,2
259,20230809,2
259,20230816,2
259,20231018,2
259,20231025,2
259,20221215,2
259,20221222,2
259,20221229,2
259,20230105,2
259,20230112,2
259,20230119,2
259,20230126,2
259,20230202,2
259,20230209,2
259,20230216,2
259,20230223,2
259,20230302,2
259,20230309,2
259,20230316,2
259,20230323,2
259,20230330,2
259,20230406,2
259,20230518,2
259,20230706,2
259,20230713,2
259,20230720,2
259,20230727,2
259,20230803,2
259,20230810,2
259,20231019,2
259,20231026,2
259,20221216,2
259,20221223,2
259,20221230,2
259,20230106,2
259,20230113,2
259,20230120,2
259,20230127,2
259,20230203,2
259,20230210,2
259,20230217,2
259,20230224,2
259,20230303,2
259,20230310,2
259,20230317,2
259,20230324,2
259,20230331,2
259,20230407,2
259,20230519,2
259,20230707,2
259,20230714,2
259,20230721,2
259,20230728,2
259,20230804,2
259,20230811,2
259,20231020,2
259,20231027,2
260,20221212,1
260,20221219,1
260,20230109,1
260,20230116,1
260,20230123,1
260,20230206,1
260,20230213,1
260,20230220,1
260,20230227,1
260,20230306,1
260,20230313,1
260,20230320,1
260,20221213,1
260,20221220,1
260,20230110,1
260,20230117,1
260,20230124,1
260,20230207,1
260,20230214,1
260,20230221,1
260,20230228,1
260,20230307,1
260,20230314,1
260,20230321,1
260,20221214,1
260,20221221,1
260,20230111,1
260,20230118,1
260,20230125,1
260,20230201,1
260,20230208,1
260,20230215,1
260,20230222,1
260,20230301,1
260,20230308,1
260,20230315,1
260,20230322,1
260,20221215,1
260,20221222,1
260,20230112,1
260,20230119,1
260,20230126,1
260,20230202,1
260,20230209,1
260,20230216,1
260,20230223,1
260,20230302,1
260,20230309,1
260,20230316,1
260,20230323,1
260,20221216,1
260,20230113,1
260,20230120,1
260,20230127,1
260,20230203,1
260,20230210,1
260,20230217,1
260,20230224,1
260,20230303,1
260,20230310,1
260,20230317,1
260,20230324,1
261,20221227,2
261,20230103,2
261,20230131,2
261,20230328,2
261,20230404,2
261,20230411,2
261,20230530,2
261,20230711,2
261,20230718,2
261,20230725,2
261,20230801,2
261,20230808,2
261,20230815,2
261,20231003,2
261,20231017,2
261,20231024,2
261,20231031,2
261,20221228,2
261,20230104,2
261,20230329,2
261,20230405,2
261,20230712,2
261,20230719,2
261,20230726,2
261,20230802,2
261,20230809,2
261,20230816,2
261,20231018,2
261,20231025,2
261,20221223,2
261,20221230,2
261,20230106,2
261,20230331,2
261,20230407,2
261,20230519,2
261,20230707,2
261,20230714,2
261,20230721,2
261,20230728,2
261,20230804,2
261,20230811,2
261,20231020,2
261,20231027,2
262,20221226,2
262,20230102,2
262,20230130,2
262,20230327,2
262,20230403,2
262,20230410,2
262,20230501,2
262,20230529,2
262,20230710,2
262,20230717,2
262,20230724,2
262,20230731,2
262,20230807,2
262,20230814,2
262,20231016,2
262,20231023,2
262,20231030,2
262,20221229,2
262,20230105,2
262,20230330,2
262,20230406,2
262,20230518,2
262,20230706,2
262,20230713,2
262,20230720,2
262,20230727,2
262,20230803,2
262,20230810,2
262,20231019,2
262,20231026,2
263,20221205,1
263,20221212,1
263,20221219,1
263,20230109,1
263,20230116,1
263,20230508,1
263,20230515,1
263,20230522,1
263,20230605,1
263,20230612,1
263,20230619,1
263,20230626,1
263,20230703,1
263,20230821,1
263,20230828,1
263,20230904,1
263,20230911,1
263,20230918,1
263,20230925,1
263,20231009,1
263,20231106,1
263,20231113,1
263,20231120,1
263,20231127,1
263,20231204,1
263,20221206,1
263,20221213,1
263,20221220,1
263,20230110,1
263,20230117,1
263,20230502,1
263,20230509,1
263,20230516,1
263,20230523,1
263,20230606,1
263,20230613,1
263,20230620,1
263,20230627,1
263,20230704,1
263,20230822,1
263,20230829,1
263,20230905,1
263,20230912,1
263,20230919,1
263,20230926,1
263,20231010,1
263,20231107,1
263,20231114,1
263,20231121,1
263,20231128,1
263,20231205,1
263,20221228,2
263,20230104,2
263,20230125,2
263,20230201,2
263,20230208,2
263,20230215,2
263,20230222,2
263,20230301,2
263,20230308,2
263,20230315,2
263,20230322,2
263,20230329,2
263,20230405,2
263,20230412,2
263,20230419,2
263,20230426,2
263,20230712,2
263,20230719,2
263,20230726,2
263,20230802,2
263,20230809,2
263,20230816,2
263,20231018,2
263,20231025,2
263,20221229,2
263,20230105,2
263,20230126,2
263,20230202,2
263,20230209,2
263,20230216,2
263,20230223,2
263,20230302,2
263,20230309,2
263,20230316,2
263,20230323,2
263,20230330,2
263,20230406,2
263,20230413,2
263,20230420,2
263,20230427,2
263,20230518,2
263,20230706,2
263,20230713,2
263,20230720,2
263,20230727,2
263,20230803,2
263,20230810,2
263,20231019,2
263,20231026,2
263,20221223,2
263,20221230,2
263,20230106,2
263,20230127,2
263,20230203,2
263,20230210,2
263,20230217,2
263,20230224,2
263,20230303,2
263,20230310,2
263,20230317,2
263,20230324,2
263,20230331,2
263,20230407,2
263,20230414,2
263,20230421,2
263,20230428,2
263,20230519,2
263,20230707,2
263,20230714,2
263,20230721,2
263,20230728,2
263,20230804,2
263,20230811,2
263,20231020,2
263,20231027,2
264,20230123,1
264,20230206,1
264,20230213,1
264,20230220,1
264,20230227,1
264,20230306,1
264,20230313,1
264,20230320,1
264,20230417,1
264,20230424,1
264,20230124,1
264,20230207,1
264,20230214,1
264,20230221,1
264,20230228,1
264,20230307,1
264,20230314,1
264,20230321,1
264,20230418,1
264,20230425,1
264,20230125,1
264,20230201,1
264,20230208,1
264,20230215,1
264,20230222,1
264,20230301,1
264,20230308,1
264,20230315,1
264,20230322,1
264,20230412,1
264,20230419,1
264,20230426,1
264,20230126,1
264,20230202,1
264,20230209,1
264,20230216,1
264,20230223,1
264,20230302,1
264,20230309,1
264,20230316,1
264,20230323,1
264,20230413,1
264,20230420,1
264,20230427,1
264,20230127,1
264,20230203,1
264,20230210,1
264,20230217,1
264,20230224,1
264,20230303,1
264,20230310,1
264,20230317,1
264,20230324,1
264,20230414,1
264,20230421,1
264,20230428,1
265,20221226,2
265,20230102,2
265,20230130,2
265,20230327,2
265,20230403,2
265,20230410,2
265,20230501,2
265,20230529,2
265,20230710,2
265,20230717,2
265,20230724,2
265,20230731,2
265,20230807,2
265,20230814,2
265,20231002,2
265,20231016,2
265,20231023,2
265,20231030,2
265,20221227,2
265,20230103,2
265,20230131,2
265,20230328,2
265,20230404,2
265,20230411,2
265,20230530,2
265,20230711,2
265,20230718,2
265,20230725,2
265,20230801,2
265,20230808,2
265,20230815,2
265,20231003,2
265,20231017,2
265,20231024,2
265,20231031,2
265,20221228,2
265,20230104,2
265,20230329,2
265,20230405,2
265,20230712,2
265,20230719,2
265,20230726,2
265,20230802,2
265,20230809,2
265,20230816,2
265,20231018,2
265,20231025,2
265,20221229,2
265,20230105,2
265,20230330,2
265,20230406,2
265,20230518,2
265,20230706,2
265,20230713,2
265,20230720,2
265,20230727,2
265,20230803,2
265,20230810,2
265,20231019,2
265,20231026,2
266,20221205,1
266,20221207,1
266,20221208,1
267,20221205,2
267,20221226,2
267,20230102,2
267,20230130,2
267,20230327,2
267,20230403,2
267,20230410,2
267,20230501,2
267,20230529,2
267,20230710,2
267,20230717,2
267,20230724,2
267,20230731,2
267,20230807,2
267,20230814,2
267,20231002,2
267,20231016,2
267,20231023,2
267,20231030,2
267,20221207,2
267,20221228,2
267,20230104,2
267,20230329,2
267,20230405,2
267,20230712,2
267,20230719,2
267,20230726,2
267,20230802,2
267,20230809,2
267,20230816,2
267,20231018,2
267,20231025,2
267,20221208,2
267,20221229,2
267,20230105,2
267,20230330,2
267,20230406,2
267,20230518,2
267,20230706,2
267,20230713,2
267,20230720,2
267,20230727,2
267,20230803,2
267,20230810,2
267,20231019,2
267,20231026,2
268,20221212,1
268,20221219,1
268,20230109,1
268,20230116,1
268,20230508,1
268,20230515,1
268,20230522,1
268,20230605,1
268,20230612,1
268,20230619,1
268,20230626,1
268,20230703,1
268,20230821,1
268,20230828,1
268,20230904,1
268,20230911,1
268,20230918,1
268,20230925,1
268,20231009,1
268,20231106,1
268,20231113,1
268,20231120,1
268,20231127,1
268,20231204,1
268,20221213,1
268,20221220,1
268,20230110,1
268,20230117,1
268,20230502,1
268,20230509,1
268,20230516,1
268,20230523,1
268,20230606,1
268,20230613,1
268,20230620,1
268,20230627,1
268,20230704,1
268,20230822,1
268,20230829,1
268,20230905,1
268,20230912,1
268,20230919,1
268,20230926,1
268,20231010,1
268,20231107,1
268,20231114,1
268,20231121,1
268,20231128,1
268,20231205,1
268,20221207,2
268,20221228,2
268,20230104,2
268,20230125,2
268,20230201,2
268,20230208,2
268,20230215,2
268,20230222,2
268,20230301,2
268,20230308,2
268,20230315,2
268,20230322,2
268,20230329,2
268,20230405,2
268,20230412,2
268,20230419,2
268,20230426,2
268,20230712,2
268,20230719,2
268,20230726,2
268,20230802,2
268,20230809,2
268,20230816,2
268,20231018,2
268,20231025,2
268,20221208,2
268,20221229,2
268,20230105,2
268,20230126,2
268,20230202,2
268,20230209,2
268,20230216,2
268,20230223,2
268,20230302,2
268,20230309,2
268,20230316,2
268,20230323,2
268,20230330,2
268,20230406,2
268,20230413,2
268,20230420,2
268,20230427,2
268,20230518,2
268,20230706,2
268,20230713,2
268,20230720,2
268,20230727,2
268,20230803,2
268,20230810,2
268,20231019,2
268,20231026,2
268,20221216,1
268,20230113,1
268,20230120,1
268,20230505,1
268,20230512,1
268,20230526,1
268,20230602,1
268,20230609,1
268,20230616,1
268,20230623,1
268,20230630,1
268,20230818,1
268,20230825,1
268,20230901,1
268,20230908,1
268,20230915,1
268,20230922,1
268,20230929,1
268,20231006,1
268,20231013,1
268,20231103,1
268,20231110,1
268,20231117,1
268,20231124,1
268,20231201,1
268,20231208,1
269,20221206,2
269,20221227,2
269,20230103,2
269,20230131,2
269,20230328,2
269,20230404,2
269,20230411,2
269,20230530,2
269,20230711,2
269,20230718,2
269,20230725,2
269,20230801,2
269,20230808,2
269,20230815,2
269,20231003,2
269,20231017,2
269,20231024,2
269,20231031,2
269,20221202,2
269,20221209,2
269,20221223,2
269,20221230,2
269,20230106,2
269,20230331,2
269,20230407,2
269,20230519,2
269,20230707,2
269,20230714,2
269,20230721,2
269,20230728,2
269,20230804,2
269,20230811,2
269,20231020,2
269,20231027,2
270,20221206,2
270,20221227,2
270,20230103,2
270,20230131,2
270,20230328,2
270,20230404,2
270,20230411,2
270,20230530,2
270,20230711,2
270,20230718,2
270,20230725,2
270,20230801,2
270,20230808,2
270,20230815,2
270,20231003,2
270,20231017,2
270,20231024,2
270,20231031,2
270,20221208,2
270,20221229,2
270,20230105,2
270,20230330,2
270,20230406,2
270,20230518,2
270,20230706,2
270,20230713,2
270,20230720,2
270,20230727,2
270,20230803,2
270,20230810,2
270,20231019,2
270,20231026,2
271,20221205,2
271,20221226,2
271,20230102,2
271,20230130,2
271,20230327,2
271,20230403,2
271,20230410,2
271,20230501,2
271,20230529,2
271,20230710,2
271,20230717,2
271,20230724,2
271,20230731,2
271,20230807,2
271,20230814,2
271,20231016,2
271,20231023,2
271,20231030,2
271,20221206,2
271,20221227,2
271,20230103,2
271,20230131,2
271,20230328,2
271,20230404,2
271,20230411,2
271,20230530,2
271,20230711,2
271,20230718,2
271,20230725,2
271,20230801,2
271,20230808,2
271,20230815,2
271,20231003,2
271,20231017,2
271,20231024,2
271,20231031,2
271,20221208,2
271,20221229,2
271,20230105,2
271,20230330,2
271,20230406,2
271,20230518,2
271,20230706,2
271,20230713,2
271,20230720,2
271,20230727,2
271,20230803,2
271,20230810,2
271,20231019,2
271,20231026,2
272,20221205,1
272,20221206,1
272,20221208,1
273,20221205,1
273,20221212,1
273,20221219,1
273,20230109,1
273,20230116,1
273,20230123,1
273,20230206,1
273,20230213,1
273,20230220,1
273,20230227,1
273,20230306,1
273,20230313,1
273,20230320,1
273,20221206,1
273,20221213,1
273,20221220,1
273,20230110,1
273,20230117,1
273,20230124,1
273,20230207,1
273,20230214,1
273,20230221,1
273,20230228,1
273,20230307,1
273,20230314,1
273,20230321,1
273,20221207,1
273,20221214,1
273,20221221,1
273,20230111,1
273,20230118,1
273,20230125,1
273,20230201,1
273,20230208,1
273,20230215,1
273,20230222,1
273,20230301,1
273,20230308,1
273,20230315,1
273,20230322,1
273,20221208,1
273,20221215,1
273,20221222,1
273,20230112,1
273,20230119,1
273,20230126,1
273,20230202,1
273,20230209,1
273,20230216,1
273,20230223,1
273,20230302,1
273,20230309,1
273,20230316,1
273,20230323,1
274,20221205,1
274,20221212,1
274,20221219,1
274,20230109,1
274,20230116,1
274,20230123,1
274,20230206,1
274,20230213,1
274,20230220,1
274,20230227,1
274,20230306,1
274,20230313,1
274,20230320,1
274,20221206,1
274,20221213,1
274,20221220,1
274,20230110,1
274,20230117,1
274,20230124,1
274,20230207,1
274,20230214,1
274,20230221,1
274,20230228,1
274,20230307,1
274,20230314,1
274,20230321,1
274,20221208,1
274,20221215,1
274,20221222,1
274,20230112,1
274,20230119,1
274,20230126,1
274,20230202,1
274,20230209,1
274,20230216,1
274,20230223,1
274,20230302,1
274,20230309,1
274,20230316,1
274,20230323,1
275,20230417,1
275,20230424,1
275,20230508,1
275,20230515,1
275,20230522,1
275,20230605,1
275,20230612,1
275,20230619,1
275,20230626,1
275,20230703,1
275,20230821,1
275,20230828,1
275,20230904,1
275,20230911,1
275,20230918,1
275,20230925,1
275,20231009,1
275,20231106,1
275,20231113,1
275,20231120,1
275,20231127,1
275,20231204,1
275,20230418,1
275,20230425,1
275,20230502,1
275,20230509,1
275,20230516,1
275,20230523,1
275,20230606,1
275,20230613,1
275,20230620,1
275,20230627,1
275,20230704,1
275,20230822,1
275,20230829,1
275,20230905,1
275,20230912,1
275,20230919,1
275,20230926,1
275,20231010,1
275,20231107,1
275,20231114,1
275,20231121,1
275,20231128,1
275,20231205,1
275,20221207,2
275,20221214,2
275,20221221,2
275,20221228,2
275,20230104,2
275,20230111,2
275,20230118,2
275,20230125,2
275,20230201,2
275,20230208,2
275,20230215,2
275,20230222,2
275,20230301,2
275,20230308,2
275,20230315,2
275,20230322,2
275,20230329,2
275,20230405,2
275,20230712,2
275,20230719,2
275,20230726,2
275,20230802,2
275,20230809,2
275,20230816,2
275,20231018,2
275,20231025,2
275,20230413,1
275,20230420,1
275,20230427,1
275,20230504,1
275,20230511,1
275,20230525,1
275,20230601,1
275,20230608,1
275,20230615,1
275,20230622,1
275,20230629,1
275,20230817,1
275,20230824,1
275,20230831,1
275,20230907,1
275,20230914,1
275,20230921,1
275,20230928,1
275,20231005,1
275,20231012,1
275,20231102,1
275,20231109,1
275,20231116,1
275,20231123,1
275,20231130,1
275,20231207,1
276,20230417,1
276,20230424,1
276,20230508,1
276,20230515,1
276,20230522,1
276,20230605,1
276,20230612,1
276,20230619,1
276,20230626,1
276,20230703,1
276,20230821,1
276,20230828,1
276,20230904,1
276,20230911,1
276,20230918,1
276,20230925,1
276,20231009,1
276,20231106,1
276,20231113,1
276,20231120,1
276,20231127,1
276,20231204,1
276,20230418,1
276,20230425,1
276,20230502,1
276,20230509,1
276,20230516,1
276,20230523,1
276,20230606,1
276,20230613,1
276,20230620,1
276,20230627,1
276,20230704,1
276,20230822,1
276,20230829,1
276,20230905,1
276,20230912,1
276,20230919,1
276,20230926,1
276,20231010,1
276,20231107,1
276,20231114,1
276,20231121,1
276,20231128,1
276,20231205,1
276,20230413,1
276,20230420,1
276,20230427,1
276,20230504,1
276,20230511,1
276,20230525,1
276,20230601,1
276,20230608,1
276,20230615,1
276,20230622,1
276,20230629,1
276,20230817,1
276,20230824,1
276,20230831,1
276,20230907,1
276,20230914,1
276,20230921,1
276,20230928,1
276,20231005,1
276,20231012,1
276,20231102,1
276,20231109,1
276,20231116,1
276,20231123,1
276,20231130,1
276,20231207,1
277,20221205,2
277,20221226,2
277,20230102,2
277,20230130,2
277,20230327,2
277,20230403,2
277,20230410,2
277,20230501,2
277,20230529,2
277,20230710,2
277,20230717,2
277,20230724,2
277,20230731,2
277,20230807,2
277,20230814,2
277,20231002,2
277,20231016,2
277,20231023,2
277,20231030,2
277,20221206,2
277,20221227,2
277,20230103,2
277,20230131,2
277,20230328,2
277,20230404,2
277,20230411,2
277,20230530,2
277,20230711,2
277,20230718,2
277,20230725,2
277,20230801,2
277,20230808,2
277,20230815,2
277,20231003,2
277,20231017,2
277,20231024,2
277,20231031,2
277,20221208,2
277,20221229,2
277,20230105,2
277,20230330,2
277,20230406,2
277,20230518,2
277,20230706,2
277,20230713,2
277,20230720,2
277,20230727,2
277,20230803,2
277,20230810,2
277,20231019,2
277,20231026,2
278,20221212,1
278,20221219,1
278,20230109,1
278,20230116,1
278,20230508,1
278,20230515,1
278,20230522,1
278,20230605,1
278,20230612,1
278,20230619,1
278,20230626,1
278,20230703,1
278,20230821,1
278,20230828,1
278,20230904,1
278,20230911,1
278,20230918,1
278,20230925,1
278,20231002,1
278,20231009,1
278,20231106,1
278,20231113,1
278,20231120,1
278,20231127,1
278,20231204,1
278,20221213,1
278,20221220,1
278,20230110,1
278,20230117,1
278,20230502,1
278,20230509,1
278,20230516,1
278,20230523,1
278,20230606,1
278,20230613,1
278,20230620,1
278,20230627,1
278,20230704,1
278,20230822,1
278,20230829,1
278,20230905,1
278,20230912,1
278,20230919,1
278,20230926,1
278,20231010,1
278,20231107,1
278,20231114,1
278,20231121,1
278,20231128,1
278,20231205,1
278,20221207,2
278,20221228,2
278,20230104,2
278,20230125,2
278,20230201,2
278,20230208,2
278,20230215,2
278,20230222,2
278,20230301,2
278,20230308,2
278,20230315,2
278,20230322,2
278,20230329,2
278,20230405,2
278,20230412,2
278,20230419,2
278,20230426,2
278,20230712,2
278,20230719,2
278,20230726,2
278,20230802,2
278,20230809,2
278,20230816,2
278,20231018,2
278,20231025,2
278,20221208,2
278,20221229,2
278,20230105,2
278,20230126,2
278,20230202,2
278,20230209,2
278,20230216,2
278,20230223,2
278,20230302,2
278,20230309,2
278,20230316,2
278,20230323,2
278,20230330,2
278,20230406,2
278,20230413,2
278,20230420,2
278,20230427,2
278,20230518,2
278,20230706,2
278,20230713,2
278,20230720,2
278,20230727,2
278,20230803,2
278,20230810,2
278,20231019,2
278,20231026,2
278,20221216,1
278,20230113,1
278,20230120,1
278,20230505,1
278,20230512,1
278,20230526,1
278,20230602,1
278,20230609,1
278,20230616,1
278,20230623,1
278,20230630,1
278,20230818,1
278,20230825,1
278,20230901,1
278,20230908,1
278,20230915,1
278,20230922,1
278,20230929,1
278,20231006,1
278,20231013,1
278,20231103,1
278,20231110,1
278,20231117,1
278,20231124,1
278,20231201,1
278,20231208,1
279,20230123,1
279,20230206,1
279,20230213,1
279,20230220,1
279,20230227,1
279,20230306,1
279,20230313,1
279,20230320,1
279,20230417,1
279,20230424,1
279,20230124,1
279,20230207,1
279,20230214,1
279,20230221,1
279,20230228,1
279,20230307,1
279,20230314,1
279,20230321,1
279,20230418,1
279,20230425,1
279,20230125,1
279,20230201,1
279,20230208,1
279,20230215,1
279,20230222,1
279,20230301,1
279,20230308,1
279,20230315,1
279,20230322,1
279,20230412,1
279,20230419,1
279,20230426,1
279,20230126,1
279,20230202,1
279,20230209,1
279,20230216,1
279,20230223,1
279,20230302,1
279,20230309,1
279,20230316,1
279,20230323,1
279,20230413,1
279,20230420,1
279,20230427,1
280,20221212,1
280,20221219,1
280,20230109,1
280,20230116,1
280,20230508,1
280,20230515,1
280,20230522,1
280,20230605,1
280,20230612,1
280,20230619,1
280,20230626,1
280,20230703,1
280,20230821,1
280,20230828,1
280,20230904,1
280,20230911,1
280,20230918,1
280,20230925,1
280,20231002,1
280,20231009,1
280,20231106,1
280,20231113,1
280,20231120,1
280,20231127,1
280,20231204,1
280,20221213,1
280,20221220,1
280,20230110,1
280,20230117,1
280,20230502,1
280,20230509,1
280,20230516,1
280,20230523,1
280,20230606,1
280,20230613,1
280,20230620,1
280,20230627,1
280,20230704,1
280,20230822,1
280,20230829,1
280,20230905,1
280,20230912,1
280,20230919,1
280,20230926,1
280,20231010,1
280,20231107,1
280,20231114,1
280,20231121,1
280,20231128,1
280,20231205,1
280,20221207,2
280,20221228,2
280,20230104,2
280,20230125,2
280,20230201,2
280,20230208,2
280,20230215,2
280,20230222,2
280,20230301,2
280,20230308,2
280,20230315,2
280,20230322,2
